Sentiment,Text,
1,"Finally! I recieved my first dose of Covid-19 Vaccine. ????

#firstdosedone??#sinovac?? https://t.co/Z96dxJcAs7",
1,WE'VE GOT VACCINATED!!! #COVID19  #Sinovac https://t.co/MeByEETJAy,
1,Shot(s) of Resilience #Moderna https://t.co/rTAGl5Tbuu,
1,"2nd dose complete ??
#pfizermadeit

#pfizerbiontech
#latepost @ Ayalamalls Southpark https://t.co/olJOhwdFGT",
1,Full Vaxxed! #PfizerBiontech https://t.co/wTjBNEkIER,
1,"2nd jab done and dusted. ?? 
#FullyVaccinated #ResBakuna #PfizerBiontech #Pfizer #FrontliNurse #GetVaccinated� https://t.co/snE6R9WLAW",
1,"Getting vaccine today. ??
#Sinovac https://t.co/8DphwqWh6v",
1,There�s really a change of heart-more and more Filipinos are being open &amp, highly accepting of #Sinovac. Truth be to� https://t.co/SCIfkIXRnT
0,"My #Sinovac #COVID19Vaccine effects after a few hours:
- nauseated
- the jab site slightly hurts a bit (well, my br� https://t.co/Fs7oOlSSvk",
1,"Yeyyy!!! Got my first dose! ??

#vaccinated
#Sinovac https://t.co/10fBMLF0Pe",
1,"Got my first dose ?????
#Sinovac #vaccinated https://t.co/U5g15ZVvPw",
1,"Let's all be safe; get vaccinated.
Got my fist dose. Thank You Lord!

#vaccinated #sinovac 
https://t.co/zTNU2JBoyO� https://t.co/SYIPEZ5ksD",
1,Vaccinated!!  #JabDone #PfizerBioNTech #pfizer1stdose #resbakuna2021 https://t.co/1e2a4XoklT,
1,"1st dose done ????
#PfizerBioNTech #resbakunakasanggangbida2021 https://t.co/5y1LthIJq1",
1,went straight from the airport to the vaccination site to get that Jab done ?? #PfizerBiontech https://t.co/gc8i6U1EqK,
1,First shot. ???? #PfizerBioNTech https://t.co/NAHsFcgowJ,
0,"#Sinovac Post Vaccine Update ????
No fever or feeling of sickness days after. Medyo may feeling lang na slight ngalay� https://t.co/nsPocV1ac9",
1,Finally! Fully vaccinated! #FullyVaccinated #RoadtoZero #Sinovac https://t.co/rg6GkEaKyM,
1,?? Inoculated be part of the solution� #Sinovac #1stDose #Resbakuna (at SM City Novaliches) https://t.co/oUqFapH2NB https://t.co/g16TvL8Gy6,
1,Got my dose for #SinoVac today. Let us unite against Covid-19. I believe one of the best ways to beat this is to be� https://t.co/tCO0j9rs2Y,
1,Vaccinated at last!! The best vaccine is the available vaccine! #sinovac https://t.co/BNtvNuYVrB,
1,"1st dose done. 

Kayo naman next!

let go for #HerdImmunity #Sinovac https://t.co/s71j1zLR1j",
1,"Fully vaccinated!!! Yay!
#GetVaccinated #Moderna
#Covid19AB https://t.co/Qr7dOVz610",
1,Vaccinated today ?????????? #PfizerBiontech,
1,Mama got vaccinated with #PfizerBioNTech Thank You Lord!!! Nothing is impossible ?? Seeyou ???????? https://t.co/sGMGoP0X43,
1,"Got my 1st dose for #SinoVac today.
Let us unite against Covid-19.

Please get yourself vaccinated as soon as possi� https://t.co/EUxE0wyKkr",
0,Scheduled for vaccination bukas parents ko pero they are planning to back out kasi #Sinovac ang vaccine.� https://t.co/DUZTGcaxyF,
1,"Got my 1st dose! ??????
Road to a healthy Pilipinas. ??

#Sinovac
#Resbakuna
#BidaAngSolusyon
https://t.co/3s5TJc1H7j",
1,"finally got my pink card ????

#endcovid19 
#resbakuna 
#covidvacccine 
#pfizerbiontech 
#pfizermadeit https://t.co/qmMgr1gXZL",
1,Got my first dose of #PfizerBiontech #COVID19 vaccine today! https://t.co/z5iwzNqOnl,
1,"Vaccinated� ??

Protect yourself and others
-get vaccinated. ?? #PfizerBiontech https://t.co/QdVX3t2diW",
1,"All I want is just to get the old normal back, so I am taking my part to make it happen ??  
#PfizerBioNTech
#pfizer� https://t.co/7XdCev4rvz",
1,"I got vaccinated ??
#Pfizerbiontech @ Limay Sports Complex https://t.co/hcb0efIAdP",
0,"So far, I have body ache. Hoping will not end as a fever. #covidvaccine #sinovac @ Caloocan https://t.co/KghVCmD5zn",
1,"dude, i just got my first dose today!??

#GetVaccinatedASAP #COVID19Vaccine #Sinovac https://t.co/K4ALRMkRDB",
1,"Get vaccinated, we did! ????????
#fullyvaccinated  #Sinovac #letsbeatcovidtogether https://t.co/i9rfQu2t3o",
0,"Medyo nakakaloka pala ang second dose ng #Sinovac. Soreness in the arm is gone, but there�s fatigue and headache. Still, get yours, guys!",
1,"Got my 1st dose for #SinoVac today.
Let us unite against Covid-19.
Please get yourself vaccinated. Praying the worl� https://t.co/QQ6aESPoC2",
1,Got vaccinated today. #RoadtoZero #CovidVaccine #Sinovac #COVID19Vaccine @SamsonMiguel00 https://t.co/d5GSNMKpN6,
1,"I got my second jab of COVID vaccine

#LetsbeatCOVID19Together
#GoGetVaccinated
#pfizerbiontech 
#CovidVaccine @ Ja� https://t.co/iNkRvBbhAw",
1,"Fully Vaccinated! ??

#VaccineNationIsTheSolution
#FullyVaccinated
#PfizerBioNTech https://t.co/bYgc8unBXi",
0,#PfizerBiontech 2nd doze done. I cant sleep sa muscle pain. ?? the more i try to sleep the more i feel the pain. Don� https://t.co/i67DKbj3FO,
1,"Got My 2nd Dose????
 #pfizerbiontech
#fullyvacinnated @ Megatrade Hall https://t.co/yJ8GeAqg4m",
1,"anyways, finally complete dose na ?? #PfizerBiontech ????",
1,"Fully vaccine ??????
Pfizer??
Super Thank you ??

#PfizerPh #pfizer2nddose 
#pfizerbiontech #pfizervacine� https://t.co/b2BriPcv5w",
1,Got our 2nd dose of #Sinovac vaccine today and looking forward in two weeks to officially declare ourselves fully v� https://t.co/PvRLHAVR4d,
1,"Got my first dose of #sinovac today. Let's not be selfish, protect yourself and others as well from #COVID19. https://t.co/pBTdQRdySM",
1,"Got my 2nd Dose. Fully vaccinated! 
#PfizerBioNTech",
0,"Muscle pain is real� ????
#FullyVaccinated  #PfizerBioNTech  ????",
1,Fully vaccinated! ??? Thank you Lord! ?? #PfizerBioNTech https://t.co/XLKmNC7cpo,
1,"Finally, we are now fully vaccinated! ??? #VcVax #Sinovac #Sinovaxe Thanks @valenzuelacity @rex_gatchalian ??

with� https://t.co/FI97nEJxEM",
1,"Fully vaccinated ??????
Get whatever is available in your community
Pray for no side effects ????

#Sinovac @ Ayala Malls https://t.co/GSWgUH2Yyg",
1,"Today, I got my second dose of #sinovac . No matter what #vaccine you have what matters most is, you protect yourse� https://t.co/JFd5Zgp2XN",
1,"Prevention is better than cure

#Sinovac https://t.co/UkQF4zk9yj",
0,"Chills ?? #moderna ?? as a person that wears shorts and a thin top, eat ice cream while watching movies (bigscreen),� https://t.co/7jhbO5ePBh",
1,"TGIF, I'M FULLY VAXED!!
THANK YOU TITO DOC!!  #PfizerBioNTech #blessed 
??????????",
1,"Finally, jabbed! ?? #sinovac",
1,me waking up so early for my 2nd vaccine dose. but it was all worth it! #MarikinaVaccine #FullVaccination #Sinovac https://t.co/H6W6zSrJYi,
1,1 week left. I'm so excited to my second dose of #CovidVaccine #Sinovac ..,
1,"Thanks G!?? Finally, I�m Fully Vaccinated!?????? 

#covid_19  #sinovac #2nddosedone???? 
Thankyou kay Kuya na nagpicture� https://t.co/Bq4MjrVdHp",
1,"I'm fully vacccinated na ?? 
#Sinovac  #alterpoz",
1,"Got my 1st shot, now your turn ????

#sinovac @ Waterfront Airport Hotel and Casino https://t.co/NDAHWWv4Jl",
1,"Finally vaccinated with first dose of sinovac ??

#Sinovac #fightagainstcovid19 #vaccinesSavesLives https://t.co/S7enIX0uoo",
1,"Got my 2nd dose of covid vaccine. ?? Thank you G ????

#CovidVaccine #2nddose #PfizerBiontech #Pfizer https://t.co/0lkvEoL5cE",
1,Waited for my turn and now happily fully vaccinated with #sinovac. Walang pili-pili. The best vaccine is the one th� https://t.co/o6HIjhk3cl,
1,FULLY VACCINATED YAAAAY!!!! #CovidVaccine #FullyVaccinated #Sinovac https://t.co/KcV2k0V7qD,
1,"I am fully vaccinated #PfizerBioNTech  ?? 

It�s not too late to get your 1st shot!! 

#VaccineNation #ResBakuna� https://t.co/G03YpqGDvG",
1,Get vaccinated now.  Fully #vaccinated with #sinovac. Expecting booster shot after 6 months. Am I right� https://t.co/QSnr5ZMyRy,
1,"Got my 2nd dose ??
#Sinovac #FullyVaccinated #LetsGetVaccinated #StaySafeandHealthy #ToGodbealltheGlory https://t.co/wJ2hnDxiQ3",
1,"Doing my part! 
#1stdosedone????
#sinovac #sinovaccinated #ECQready @ Metro Plaza Malaria https://t.co/a779t6eAQN",
1,"First jab of Sinovac 

#????????????? #???????ss???????s #sinovac @ Andres Bonifacio Integrated School ABIS https://t.co/YTWiscKzyL",
1,Second dose done. Time to doze off. ?? #moderna #GetVaccinated https://t.co/cNSnFObJqn,
1,"Yey. I'm fully vaccinated.
 #ilovetaguig #moderna  #fullyvaccinated #fullyvaccinatedagainstcovid19 #LGU #Taguig� https://t.co/7l5u4DwY7v",
1,Yaaaas i�m fully vaccinated. ?? #Sinovac https://t.co/pnsY946JML,
1,Let�s do our part and encourage each other for a #healthypilipinas ???? #moderna https://t.co/7fbtKj9m1a,
1,Let�s get all vaccinated and be protected. #fullyvacinnated #moderna #achealth #covidshield #thankyousycip @ Ayala� https://t.co/QAx0wO0Qu8,
1,"My second dose vaccine.
Yeah!!!! Fully vaccine of Sinovac????
#vaccinated 
#seconddose 
#Sinovac 
#FullyVaccinated https://t.co/rtyl0eDcTp",
1,"Thank you Lord, all of us (adults) in the family are now fully vaccinated! ????
#Resbakuna
#Sinovac
#PfizerBioNTech
#AstraZeneca",
1,"Fully Vaccinated! #Sinovac ??
Get yours, too. #OneStepCloser #byecovid19?? @ Sm San Lazaro 3d Cinema https://t.co/LS3XejxdeM",
1,"Fully vaccinated! Thank you, Kapamilya! ?????? #Moderna #vaccine #GotYourVacc https://t.co/uxCcyXT3Ij",
1,"Drean come true! ??

#CovidVaccine #COVIDVaccination #Sinovac https://t.co/993qvWb29A",
1,Got first vaccine dose ?? #roadtozero #Sinovac https://t.co/qqkYmXqotC,
1,Finally got my second dose. ?? #fullyvacinnated #covidvacccine #sinovac #covidfreephilippines #saveyourself� https://t.co/u2ku45uluC,
1,"First dose. Thank you. ???? 

#Moderna #COVID19PH https://t.co/2U9GzoeoX9",
1,Get vaccinated ?????? #AstraZeneca #Pfizervaccine #Sinovac #ModernaVaccine #JansenVaccine,
1,"I got vaccinated todaaaaay! ????????
#Moderna #FirstDoseDone #Vaccinated https://t.co/yUMIA66uaO",
0,My left arm is still sore. ?? SL this afternoon #seconddose #Moderna #vaccinated #vaccine #Tuesday #sideeffects� https://t.co/QG2C4e5T6q,
1,"Got my 2nd dose 
Fully vaccinated na po ako ??
#Sinovac ??",
1,"Finally decided to get vaccinated.
#PfizerBiontech Covid-19 vaccine first jab.
#ResbakunaKasanggangBida https://t.co/vS0TFdKhrv",
1,"Fully vaxxed. Ganap nang baks! ?? ?? 
#SecondDose #PfizerBiontech #Resbakuna #ThankYouLGU #DuterteBulok #DuterteVeerus https://t.co/wHDXSq1ETO",
1,"2nd dose #PfizerBioNTech 
Fully Vaccinated ????
#Resbakuna #Bakunation",
1,"A perfect gift for my birthday next week! I�m now fully vaccinated! Thank you Lord! ????

#vaccineworks #sinovac� https://t.co/hvHpLji7Vd",
1,I�m so happy that i�m already fully vaccinated!!! #vaccinated #sinovac,
1,Bakuna day!!! THIS IS IT. ?? #Moderna #muncovac ?? https://t.co/R5IcOaympj,
1,"Sabi nga nila, �the best vaccine for you is the one available to you right NOW.�

1st dose, done. #Moderna ?
Thank� https://t.co/gAGARLv7Pq",
0,In pain... ???? #moderna https://t.co/MVDPqTRsry,
1,Get vaccinated! ?? Finally got my first dose. #Moderna #VaccineNation #StayHomeStaySafe #FightingCovid19 @ The Tent� https://t.co/fzoeNkU9eH,
1,"Yaaaaaas!! First dose done. #Covid #vaccinationdone??  #Moderna @ San Andres Sports Complex , Malate , Manila https://t.co/87ykO7yFOK",
0,Arm. So. Heavy. #CovidVaccine #Moderna,
1,"Got my first dose of pfizer vaccine ?? Thank you QC ??
#pfizerbiontech @ Quezon City, Philippines https://t.co/rvd6gM9s95",
1,First dose. ???? #PfizerBiontech #LetsGetVaccinated https://t.co/1eNdeA0aWq,
1,"I'm done with my first job as a hero I also encouraged everyone to do the same.
#1stdose 
#Sinovac https://t.co/mC00v2Grs6",
1,Fully vaccinated ?? keep safe everyone #sinovac https://t.co/ugySM1IpVy,
1,Thank You Jesus for your gift of #vaccines ? #moderna for my brother and me #firstdose #birthmonth,
0,"Took my 1st dose of #moderna vaccine this afternoon. So far, i only felt fatigue and sore arm and ofc starving afte� https://t.co/EiNj7yw2eV",
1,Guess who got her first dose? ?? #GetVaccinated #moderna https://t.co/fYUPOhm350,
1,"Finally got my 1st dose of Anti-covid vaccine

Moderna vaccine is ??

#resbakunadone  #KasanggaNgBida  #Moderna� https://t.co/aVcJQ4rLIG",
1,"Fully vacc, get yours too ??
#Moderna
#CenruryCares https://t.co/4a6x1OR8i8",
0,Nonstop headache after #Moderna ??,
1,"Long wait is over, got my 1st dose,

#moderna with wings. ????

#staysafe #stathealthy #StayHomeStaySafeCovid19 https://t.co/ADSrlbvpLu",
1,"I got vaccinated. ?????
#Moderna #RoadtoZeroTaguig",
1,"I got vaccinated! finally ?????? let�s all do our part to protect ourselves and the people around us ?

#PfizerMadeIt!� https://t.co/WHR3ud6A5h",
1,"The best Vaccine is the one that is available.
#FirstDose #Sinovac #GetVaccinated https://t.co/A0ji9MDNuW",
0,"Got fever now, also the sharp pain in my left arm. #vaccineBaby #PfizerBioNTech",
1,"We're now fully vaccinated with #PfizerBioNTech. ???? Let's get vaccinated. While we want to protect ourselves, we a� https://t.co/4m5HF0oKpA",
1,"Thank you Lord! ??

#PfizerBiontech first dose ??
#FightAgainstCovid19
#RESBAKUNA",
1,"Hate Digong and the CCP, pero mukhang maaasahan naman talaga �tong #Sinovac. Pero kahit fully vaxxed na tayo, we sh� https://t.co/NOB9l0GWNG",
1,More than 24 hours after 1st jab - no side effects aside from foodtrip. ?? All I did was drink paracetamol after my jab. #Sinovac,
1,"Yey! I GOT MY VACCINE TODAY ??
#Sinovac https://t.co/SvQRJEgVdr",
1,"Better be vaccinated and protected than not at all!??????

#Resbakuna2021 #FirstDoseDone #Sinovac @ Blessed Sacrament� https://t.co/jKqi2Z0Efy",
1,"No one can tell who has it. So this is better than taking chances. Got my first dose! Say no to ??

#Sinovac ?? https://t.co/2Gt0e7oNvj",
1,Fully Vaccinated. #Moderna ???? https://t.co/gLbuw9jXTQ,
1,"After months of waiting, I finally got vaxxed for my first dose of #Moderna! ????

Thank you, COVID Shield (via Healt� https://t.co/scrqU7GZdU",
0,"my left arm felt like 'twas hammered by thor
#moderna",
1,"Get yourself vaccinated!

#moderna #vaccine #covid19 #fightcovid19  #socialmediamanager #filipinovirtualassistant� https://t.co/fKnaTe5f1h",
0,"Got vaccinated. Now, I'm not feeling well. 
#vaccinated #Moderna #getwellsoonself",
1,Lets all get vaccinated #covid19isreal #moderna #vaccine #resbakuna #man... https://t.co/59HWW17ass via @YouTube,
1,"Let's go VAC to NORMAL!

finally, #fullyvaccinated with #pfizerbiontech ?? https://t.co/33ZkK57sRD",
1,got my first dose of #PfizerBioNTech ???? https://t.co/cuGwDOvkQO,
1,Fully vaccinated na me! #Sinovac! https://t.co/WNfWKno9m3,
1,"Got my first dose!
#VaccinesWork
#Sinovac https://t.co/t1VKmvCgeG",
1,"Finally got my 1st dose!?
#Sinovac #MunCoVac @ SM Center Muntilunpa City https://t.co/NEZZfwoDNN",
1,Officially vaccinated! #Sinovac,
1,Fully vaccinated!! ???? #moderna #Covid19Vaccine #VaccineNation https://t.co/ZdDvAKqumC,
1,"Finally got my first dose of vaccine!???? 
#Moderna #COVID19Vaccine #COVISHIELD #qualimed https://t.co/pxi8m6avqo",
0,Feeling tired and a little lethargic ?? 2nd day of 1st dose #Moderna,
1,2nd dose done?? #PfizerBioNTech https://t.co/5vlRzw3yck,
1,"Done with my 2nd jab of Covid-19 vaccine. 
#PfizerBiontech #ResbakunaKasanggangBida2021 #FullyVaccinated https://t.co/VLa4OpbjvR",
1,Yas!! Fully Vaccinated with #PfizerBiontech ?????? Lets get vaccinated and end this pandemic together ?? https://t.co/9rYRWcelLM,
1,"Fully vaxxed! Finally ??
#sinovac?? 
#2ndDoseDone????

?? @moonwind16 ?? https://t.co/nkkNunMqyy",
1,"Happy to be Fully Vaccinated.. SINOVAC
Thank You City Government of Valenzuela ??

#SINOVAC

@rex_gatchalian� https://t.co/PdByAVSz0W",
1,Get Vaccinated. #GetVaccinatedNow #CovidVaccine #Sinovac! https://t.co/wxzdATpos9,
0,"Thank God, I don't have any #Sinovac https://t.co/VStH89UiTS",
1,"? I AM FULLY VACCINATED! ??????????????

Be a responsible citizen, No Excuses, Be Vaccinated! ?????Let's do our part to pr� https://t.co/JPTsJmC9pE",
1,Yey! We are Fully Vaccinated. #sinovac https://t.co/rYMsc6RwxJ,
0,"I'm kinda annoyed by the reaction of my body from my first dose. 
#Sinovac",
0,mine feels like literally breaking. #Moderna https://t.co/lo9UtU44ml,
0,Sick. #sideeffect #moderna https://t.co/ipTQtldt01,
1,Fully vaccinated today! Thank you @QCGov! #Moderna #QCProtektodo,
1,Yey! Done my 2dose of vaccine. #CovidVaccine #FullyVaccinated #Moderna ??,
1,fully vaccinated?? #Moderna #VaccinesWork https://t.co/HqDnjToY41,
1,"Fully Vaccinated! ????
I'm now officially a MODERNIST. ????

#Moderna #Resbakuna2021 #ThankYouLord @ Amosup Seamen's Ho� https://t.co/SFHW14WbGh",
0,Taking a day off today after my 2nd dose of #moderna. I had fever and body aches on my first dose.  Hoping this 2nd� https://t.co/vGvUj4c0GS,
1,"finally fully vaccinated today ??????

#ProtektadoAngBakunado #CancelCovid #fullyvaxxed #sinovac #breastfeeding https://t.co/NvzsxtQ1T9",
1,Finally 1st dose done. Less worries. Bawal pasaway. #PLHIV #sinovac https://t.co/yMP5bi9eXq,
1,"Fully vaccinated na! ??????????????????????

#moderna #f????v????????? #modernavac #vaccinationdone?? #2021Sept20 https://t.co/jRyDx9RJu8",
0,"I feel like I'm having a fever inside, but not really. TF. #SecondDose #Moderna",
1,We are all now vaccinated in our family ???????? #sinovac #moderna #pfizer #JnJ,
1,"sa wakas fully vaccinated na ????
#moderna",
1,Fully Vaccinated na ???? #Moderna,
0,"Hate the post vax effect ??????
#FullyVaccinated 
#Moderna 
#Resbakuna2021",
0,9 hours since my sis and i got our 2nd dose of #moderna. she�s starting to get chills and her temp is now at 37�C f� https://t.co/N9LaI0amqs,
1,second dose done. fully vaxxed na ako. no side-effects so far. #moderna https://t.co/kDsHgL5eP2,
1,"Fully vaxxed! Thank you, Lord! #PfizerBioNTech https://t.co/wQLEfm6pvv",
1,Why not just give it a shot? ?????? #PfizerBiontech https://t.co/LV2wSE3lXm,
0,"?? 2nd dose #Moderna

?? Dead arm, dizziness, nausea, slight fever, body aching everywhere

?? On ?????? ??????",
0,My body's burning but i aint have fever... Vaccine side effect? #pfizerbiontech,
1,"got my first dose today! stay safe everyone
#sinovac
#vaccinated",
1,"I got vaccinated.??
#PfizerBiontech #Pfizer1stDose",
1,Cant wait for my 2nd dose. #PfizerBioNTech,
1,"I'm Fully Vaccinated ??
#Sinovac",
0,"Normal ba to? Got my first jab of #Moderna yesterday and my arm hurts, then got this. ?? #vaccinated #vaccination https://t.co/lEcftjR5cN",
1,"2nd dose done! Yeeey! I�m fully Vaccinated! ??
#PfizerBioNTech #CovidVaccine https://t.co/y2jIREcMn1",
1,"I'm so happy fully vaccinated na ..yihieeeeee ??

#Resbakuna 
#Fullyvaccinated 
#Sinovac https://t.co/ZZUGqUy4TM",
1,Boosting my immunity up from COVID 19 with #Moderna today. Hopefully little or nil side effects. I still have clinics to tend to ??,
0,2nd dose hits different talaga no? Chareng! #Moderna https://t.co/bafzHmdPyL,
1,Fever. Headaches. 2nd dose side effects.  Not good. #CovidVaccine #Moderna,
0,11.11 Mawala na ang side effect ng #AstraZeneca booster shot.,
1,Ayun na injectionan na. #1stdose #AstraZeneca https://t.co/dkLi30qeyr,
1,"Today, January 8, 2022,

I received my MODERNA Covid 19 Vaccine Booster . ????

Keepsafe everyone ????????

Thank you Lord ??

#COVID19VaccinationPH 
#getvaccinatedtobeprotected 
#SalamatFrontliners
#Booster
#Moderna
#Astrazeneca https://t.co/uBpe9FBiG4",
1,I'm done with my booster shot. ?? Pa-booster na din kayo! ?? #astrazeneca #hindichoosysavaccine #antipolocovid19vaccine #boostershot @ XentroMall Antipolo https://t.co/zU0ypoKChy,
1,"Finally, got my #Astrazeneca #BoosterJab today. ?? https://t.co/FYlFzukZoY",
0,Ready na tayo lagnatin mamaya! #BoosterShot #AstraZeneca https://t.co/CuaWiWmNn6,
1,"Tayo na at magpa booster shot
#GetVaccinated #AstraZeneca",
0,"That Booster Jab yesterday makes me sick, at nagkarashes ako Today; Mukhang me love triangle ata ang 2 Sputnik at 1 Astra Vaxx... ??#BoosterJab #SputnikV #AstraZeneca",
0,"Aydanang booster sama ng pakiramdam koooooooo
Higa na lang yata ako dito

#AstraZeneca https://t.co/qnbOtZsn27",
0,Para akong binugbog ni #AstraZeneca https://t.co/nMo6ZWrE0x,
0,"Para akong nakipag boxing ng 3 rounds. Sakit sa katawan ??
#COVIDBooster #AstraZeneca",
0,"Shems ???? ramdam ko na ang sumpa ni zenki ???? Sana bukas ok na ko huhu.. ????

#BoosterShot
#AstraZeneca",
1,"All vaxxed up and ready to go.
??????????
#Resbakuna
#BoosterShot @ Pateros, Metro Manila, Philippines https://t.co/7iaFPHJfdQ",
1,"And just like that... Boosted ?? ??

#AstraZeneca
#boostershot 
#???????ss???????s 
#Vaccine @ MOA Acapulco Galleon Museum Project https://t.co/FATdHh05V1",
0,"Grabe yung Booster ko na Astra! Grabe yung lagnat ko kagabi shuta lakas ng tama 

#Booster #AstraZeneca",
0,Grabe naman chills nitong #AstraZeneca booster nato.. sinabayan pa ng malamig na panahon.. ????????,
0,"Sa braso man ang turok�bakit masakit buong katawan? 
#boostershot #astrazeneca",
0,"Saket ng #AstraZeneca 
#BoosterDose",
1,"bago matapos ang week 2, smile padin kahit nilalagnat at kumikirot and kalamnan???? #booster #astrazeneca https://t.co/JrHZKJcgtb",
0,"Normal ba 'to? Naninilaw 'yung tinurukan ng bakuna #Astrazeneca #COVID19 ?

WAIVER WAIVER PA KAYO AYAW NIYO LANG MABAWASAN PERA NIYO SA PAMPALIBING SA AMIN. PAG AKO NAGING CONSCIOUS ZOMBIE UUNAHIN KO YUNG MAYOR",
1,Na-booster na! #AstraZeneca gid hahaha https://t.co/AwvAJXYhkU,
0,WALA KA PANG 10 MINS AMBIGAT MO NA ?? #BoosterDose #AstraZeneca,
1,"Boosted by #moderna
#BakunaBayaniTayo
#Resbakuna @ Forum Robinsons https://t.co/hiHi76wIcq",
0,Fever ?????? #Astrazeneca #BoosterShots,
1,"Let's keep that protection longer. Get boosted now! ??
#AstraZeneca
#ModernaBooster https://t.co/leQBICpIey",
0,Eto na ang lagnat ?? #AstraZeneca,
0,"Yung Ang sama Ng pakiramdam ko dahil  sa vaccine grabe Ang bigat sa braso ah

#AstraZeneca",
0,Gagi from 2nd dose to booster ng #AstraZeneca parang wala nang effect sa katawan ko ah. Nagdududa na ko kung kaya na ba talaga ng katawan ko o baka wala talagang tinuturok sakin?? Charot HAHAHAHAHA.,
0,tang ina sakit ng buong katawan ko ?? #AstraZeneca #booster,
0,Sakit kasu-kasuhan ko ha ?? booster pa nga from #Pfizer to #AstraZeneca ?? buti na lang Friday ako nagpaturok pahinga ngayong weekends ??,
1,"Magla-lunch lang sana ako eh, nakita kong may mga pumipila sa pantry, kaya nagpa-booster shot nalang ako. #AstraZeneca #BoosterDose https://t.co/72MuJLBVsZ",
0,"Ang sakit ng bewang ko, sexbomb, sexbomb, sexbomb
#Astrazeneca",
0,"Tamang seizures lang 
#Astrazeneca",
0,"grabe naman adverse effects ng booster shot! ????????????
#AstraZeneca 
#BoosterDose",
0,Buti nalang wala pang side effect tong #AstraZeneca HAHA,
1,#1st dose HAHAHA so far wala pang side effects HAHA #AstraZeneca,
1,"Just got BOOSTED ?? Let's fight COVID variants ??
Thank you Lord for the immunity ?? Pfizer x Astra Booster

#AstrazenecaBooster #BoosterShot #Resbakuna @ Megatrade Hall https://t.co/6wZdnqa0m9",
1,"Booster done! ??

#Astrazeneca 
#Resbakuna 
#booster @ Robinsons Galleria South https://t.co/iDtoPBAMHp",
1,"Boosted ??

#AstraZeneca https://t.co/MfQ4fFaOKa",
0,"Kangalay booster haha

#Astrazeneca",
0,Hindi ako nilagnat pero sinipon naman ako.?? #Booster #Astrazeneca,
0,ang sakit ng braso ko dahil sa booster ?? #Astrazeneca,
0,"Team Moderna! Booster now, high fever later. #Moderna #CovidVaccineBoosterDose #VaccineNation @ The Tent at Vista Global South https://t.co/W4DJPRYZWz",
1,"Booster protected. ??
#Moderna @ Philippine Red Cross https://t.co/WPmhgZ9bHi",
0,"I can't sleep coz my talampakan and palm felt so hot, and im sweating.

#boostershot #Moderna",
1,Done with our booster ?? #Moderna @ SM Southmall https://t.co/cIs1XfC3gN,
1,"Boosted! ?? #Moderna @ Luneta Quirino Grandstand, Manila https://t.co/VExoCTpYNo",
1,"Done with our booster shot!
??

#Moderna @ Solaire Theater https://t.co/tY0MLtDMfe",
0,"Sakit sa braso

#booster
#moderna",
0,Parang may sariling buhay yung booster shot ko ng #moderna kumikibo-kibot mag isa ?? road to zombie.,
0,"Wala naman ako lagnat, masakit lang ang brasong tinurukan at yung pakiramdam na umakyat ka ng bundok or nagswimming ka ng matagal kaya parang binugbog katawan mo...
#Booster
#Moderna
#VaccinesWork",
0,"Grabe tong MODERNA BOOSTER, nakakapanghina. #Boosted #Moderna",
0,Picture muna kahit nagsisimula na sumama ang pakiramdam  #booster #moderna @ Ayala Triangle Gardens https://t.co/4254Bxo7Fu,
0,"Booster done!! Mejo feel ko na pangangalay now ??

#GetBoosted 
#Moderna 
#MarcosDuwag https://t.co/fSRf9PESwc",
1,"Will always be thankful� ????? 

Got my Moderna booster and Bhei�s second dose. ??

#MVPGroupWeGotYourVac #ePLDT #PLDTGroup #Moderna #ThankYou @ Pldt Santa Ana https://t.co/Zlo4u3au3S",
1,Dont forget to get your Booster! ?? #Moderna https://t.co/5Bf8QcAacE,
1,"Covid Vaccine Booster shot, done! ???????? Thank you, Solaire Resort Foundation!! Lets all be safe and protect each other ??????#vaccinated #Moderna @ Solaire Resort https://t.co/IUErCxq4lW",
0,"Booster today, sakit katawan the next day. #Moderna ??????",
0,hays! ang sakit ng braso kooo!?? #booster #moderna,
0,Manhid na ba ako? Wala akong naramdaman. O wala pa? ???? #moderna #booster ?? https://t.co/fkBMOgElsp,
0,@binobautista Mapanakit yan. #moderna,
0,Ako lang ba halos mamatay sa booster shot ng #Moderna?,
0,"Sa laki kong to, pinatumba ako ni #Moderna",
0,Side effect is real. Fever and bodyache. #boostershot #Pfizer,
0,Fast heart beat po ba isa ring side effect ng #CovidVaccine ? huhuh! 101-105 bpm almost 20hrs na since nagpashot ako ng #pfizer may konting sinat din. Punta na ba kong ER? TIA,
0,Di ako maka move on sa pa spicy flavor na bakuna ng Pfizer ?? juskopo napakahapdi ???? #boostershot #covid19vaccine #pfizer,
0,"Nagiinit nko ng konte????

#BoosterJab #Pfizer ??",
1,wala naman side effect sakin #boostershot #Pfizer... observe pa hangang buKas. daming ngcomplain kanina... ??,
0,"day two: still sick. on-going fever.
#BoosterJab #yearender #pfizer https://t.co/5zCKJFcnOW",
1,Booster shot done!  Yey! #Pfizer ??????,
