Created-At,Text,
25/03/2021 18:55,"A shot of hope! ??

#AstraZeneca #RESBAKUNA https://t.co/EWZrONFhyr",
25/03/2021 18:35,"First dose of Astrazaneca vaccine! Vaccines are SAFE! Hopefully, you get vaccinated once available to you. #ResBakuna https://t.co/FSyswl9PBh",
21/03/2021 19:11,got my first dose of vaccine today ???? #COVID19 #CovidVaccine #RESBAKUNA #AstraZeneca,
24/03/2021 14:49,First dose of AstraZeneca vaccine done! ?? #RESBAKUNA #AstraZeneca #healthcare #CovidVaccine https://t.co/1nbAvZBtO2,
23/03/2021 21:01,"Doing my part in protecting the community. ??

#nurse #GetVaccinated #VaccinesWork #bakunation #resbakuna #covid19vaccination #sinovac #astrazeneca https://t.co/wO1FbpjnzQ",
25/03/2021 11:30,"Got my COVID-19 vaccine today! ??

#RESBAKUNA #AstraZeneca https://t.co/JLTP8t5SwV",
15/03/2021 21:55,"Vaccine day ??

#iamvaccinated  #resbakuna #AstraZeneca https://t.co/XwzbTPgnGV",
22/03/2021 10:02,I got my COVID19 Vaccine today! ❤ #AstraZeneca #resbakuna https://t.co/F4cdMhLKe5,
25/03/2021 16:11,Got my first dose of Covid-19 vaccine today. ???? #AstraZeneca #resbakuna #healthyPilipinas https://t.co/CjRvAw8PlF,
23/03/2021 15:59,"Feverish. Headache. Hungry. It was so weird that this vaccine made me feel so hungry. Imagine feeling sick, but hungry. ?? #resbakuna #astra",
17/03/2021 14:22,"1st night: Malaise. Feverish. Restless.

But I'm happy my immune system is fighting. Vax is working! 

#Resbakuna #pifzer https://t.co/CSoW4hwuJQ",
22/03/2021 20:08,"Thank You, Lord! ?????? keep safe everyone! ☺ #AstraZeneca #Resbakuna #IGotmyCOVID19Vaccine #SPCMedical?? https://t.co/nFPto9LBnb",
13/03/2021 11:55,"Got vaccinated with my first shot of AztraZeneca earlier today.

 Side effects I'm experiencing AOTM:
✅ Low grade fever (Tmax 38.0)
✅ Body malaise and fatigue
✅ Pain on injection site

STILL benefit outweighs the risk! 

#Resbakuna #VaccinesSaveLives https://t.co/UDJk7N44y9",
20/03/2021 18:44,First shot done ?? #AstraZeneca #RESBAKUNA https://t.co/QC93xoYc4r,
15/03/2021 20:13,I got my birthday shot #AstraZeneca #VaccinesSaveLives #RESBAKUNA https://t.co/jAfxVvDyd8,
13/03/2021 11:35,"Flexing not to brag but to help combat vaccine hesitancy. ??

Encouraging the public, not yet part of the prioritization list, to get vaccinated when your turn arrives.  ????

#AstraZeneca
#ResBakuna https://t.co/6YediWFxIj",
16/03/2021 21:14,"Keep it cool ?? 
Get your shot ??
And be part of the solution ?? 

#Resbakuna #Sinovac #EndCovidNow @ New San Carlos City Hospital https://t.co/wnhCBiuqtD",
16/03/2021 14:19,"Day off is #resbakuna day ??❤️

#bidasolusyon #sinovac #SCHCalbayog @ St. Camillus Hospital of Calbayog https://t.co/kzdUtOKOZ2",
24/03/2021 11:17,"A shot of hope. Here’s my entry?? 
Thank you, UCMed. #AstraZeneca 

I am a proud Covid19 Survivor. #FirstDose ????
#RESBAKUNA #UCMedDefense https://t.co/Mf9x0TemWl",
17/03/2021 13:51,Got Vaccinated ?? #RESBAKUNA #astrazenecavaccine https://t.co/jALg56YXgx,
20/03/2021 18:21,"Just got my jab !

#RESBAKUNA 
#igotvaccinated 
#astrazenecavaccine 
#fightagainstcovid19 https://t.co/8JGUVprhsQ",
13/03/2021 14:14,Got my first shot of Covid19 Vaccine today!! #RESBAKUNA #astrazenecavaccine https://t.co/ImEUEcybpg,
25/03/2021 16:24,"Last day of our AZ vaccine rollout (1st dose) at the Philippine General Hospital. Grateful that many of our colleagues want to get vaccinated. This is a crucial part of our armamentarium in the fight against the COVID-19 Pandemic. ??????

#CovidVaccine
#vaccination
#RESBAKUNA https://t.co/eKqFkbXXyv",
18/03/2021 12:05,"Just got my first dose of the #AstraZeneca ?? vaccine. All good so far. ?? Here's to a healthier and safer 2021!
#resBAKUNA
#BAKUNAtion
#BAKUNA 
#kontraCOVID",
23/03/2021 18:52,"Bakuna AstraZeneca done. 
#RESBAKUNA 
#AstraZenaca 
#covid19Vaccinated https://t.co/lxNOyAj1FS",
15/03/2021 18:57,"Got my 1st Dose..
Bakuna laban Covid 19
#aztrazeneca 
#RESBAKUNA https://t.co/ebAygnTkUr",
24/03/2021 21:37,"Swelling at the injection site, muscle pain, headache, chills and fever. 

Gamit na gamit ang biogesic ngayon. ?? yung wala kang gustong gawin kundi matulog. 

#ThankYouLord
#vaccinated
#AstraZeneca 
#RESBAKUNA",
14/03/2021 19:14,Done with my 1st Dose of #SINOVAC ?? #ResBakuna #FightCOVID #NurseLife #MedicalFrontliner #HerdImmunity https://t.co/bcC2JPEHmM,
26/03/2021 20:07,"Finally got vaccinated with the vaccine I prefer. ??
#AZ #Resbakuna https://t.co/y2uazZo3KH",
24/03/2021 22:23,Got my covid vaccine 1st dose of AZ shot na! #ChooseToBeVaccinated #ResBakuna,
26/03/2021 12:27,Wokie about 8hrs post #AstraZenecaCOVID19Vaccine I think I must say - Chills Is Real!!! Its Cold nanaman and my comforter is not helping! Pero Laban Lungs ?????? #ResBakuna #EndPandemic #EndCovid19,
22/03/2021 13:38,Just keep fighting. ???? #resbakuna #aztrazeneca https://t.co/m8pcJHEuiS,
16/03/2021 22:30,"Magpabakuna bago mawalan ng panlasa.

Andito na ang pag-asa.

#ResBAKUNA #VaccinesWork #AstraZeneca https://t.co/Ii5tcsAp0Z",
22/03/2021 18:43,"Got my first dose of AstraZeneca COVID-19 Vaccine ??
Choose the Vaccine not the Virus

#resbakuna 
#ᴠᴀᴄᴄɪɴᴇssᴀᴠᴇʟɪᴠᴇs https://t.co/nqqeSHQsDL",
25/03/2021 22:26,"Got my first dose of covid vaccine ??
#resbakuna #astrazeneca ?? @ Batangas Medical Center https://t.co/CbNKX7keyV",
14/03/2021 21:42,"got my first dose of the AstraZeneca vaccine. thank you SWU PHINMA.
do your part. get vaccinated.

#resbakuna #vaccineswork https://t.co/nvDc9jUWsQ",
14/03/2021 12:48,Finally! s/p first dose AZ Covid Vaccine. Hope you’ll get yours very soon! #Resbakuna #CovidVaccine,
17/03/2021 16:34,I got vaccinated! ?? #VaccinesSaveLives #AstraZeneca #firstdosedone #RESBAKUNA https://t.co/DAJk768T8G,
26/03/2021 11:50,1st Dose Done.?? #AstraZeneca #HerdImmunity #RESBAKUNA https://t.co/VWH5l6D6kv,
21/03/2021 11:12,"Got my first dose of astra vaccine ❤️ ??
#RESBAKUNA https://t.co/hVy3W7rkhG",
15/03/2021 17:30,"1st dose of #astrazeneca vaccine done! Thank you JRRMMC!

#resbakuna
#vaccinesafetyadvocate 
#endcovid19 https://t.co/E1TADOwEQz",
25/03/2021 20:22,"We just got vaccinated against COVID-19 you all! So far so good. AstraZenica is safe people! 

#VaccinesWork 
#VaccinesSaveLives 
#Resbakuna https://t.co/D5Y44gzj9d",
18/03/2021 16:31,"just got vaccinated ??

#AstraZeneca 
#RESBAKUNA https://t.co/bUHrNvLWV3",
21/03/2021 22:22,"Vaccinated!????
#RESBAKUNA 
#astrazenecavaccine https://t.co/W5LPJPEOIu",
22/03/2021 10:48,"Naturukan din. ??

#RESBAKUNA 
#AstraZeneca 
#FirstDose
#BakuNATION
#RESBAKUNAKASANGGANGBIDA https://t.co/pNRjIoqo1C",
18/03/2021 19:52,"Astrazeneca! ????
#1stdose
#resbakuna https://t.co/yiFUEufR8k",
16/03/2021 9:32,Got my first dose - Astrazeneca! #RESBAKUNA ???? https://t.co/DrTjg7zn83,
23/03/2021 9:11,"Got my 1st dose of AZ today! So far so good pa naman. THANK YOU, LORD, i didn't have to wait TOO LONG for my preferred vaccine. My choice was based on scientific evidence ah! Sana mapabilis na ang pagbabakuna para sa LAHAT NG PILIPINO! #RESBAKUNA #HerdImmunity #COVID19PH",
14/03/2021 13:27,Got jabbed! ???? #Resbakuna #TeamAstrazeneca https://t.co/RFQ7Lc4OIL,
21/03/2021 22:02,"i got my covid-19 vaccine! ??

#RESBAKUNA 
#AstraZeneca https://t.co/FBgZ86tX1i",
13/03/2021 15:52,"First Dose done! ????

#RESBAKUNA 
#AstraZeneca 
#VaccinesSaveLives 

??✊?? https://t.co/Sp36DDqc3U",
23/03/2021 19:29,1st dose ng Vaccine(Sinovac) Done ?? #Sinovac #Resbakuna  Thank God ☝️??,
23/03/2021 12:21,"#firstdose
#astrazeneca
#resbakuna
#vaccineworks https://t.co/JR0XzsHkis",
24/03/2021 16:25,"✅ 1st dose of AstraZeneca ??
#VaccinesWork #Resbakuna https://t.co/0OyaDfpMEw",
26/03/2021 20:55,Be part of the solution. ✨ #Resbakuna #AstraZeneca https://t.co/Ka0xLQoE6i,
17/03/2021 17:29,"And it’s done! A leap of faith it is! 
#Resbakuna #AztraZeneca https://t.co/wHDEbGmaOu https://t.co/1kSbXqekMM",
16/03/2021 14:17,First Dose of Vaccine! ?????? #resbakuna #resbakuna2021 #frontliner #medtech #fightagainstcorona #bidasolusyon #astrazeneca #COVAX #VaccineWorks https://t.co/fjStZ4EyW5,
20/03/2021 20:55,"Vaccines work. One done, one to go! ??

#RESBAKUNA
#COVID19
#AstraZeneca https://t.co/yD55Q0WpKH",
21/03/2021 20:15,"Vaccinated ??

#AstraZeneca 
#RESBAKUNA https://t.co/0fDvahve8i",
18/03/2021 16:28,Bakunada na ang Baklita. #AstraZeneca #RESBAKUNA https://t.co/vZRF2OnZus,
15/03/2021 20:25,"3/18/21

I AM VACCINATED! 

Got my first shot of AstraZeneca Vaccine. 
Thank you, Lord! ?? Thank you, LMMC! ??

#RESBAKUNA
#AstraZeneca https://t.co/mzKkUrIo02",
25/03/2021 8:32,"First dose ??
#RESBAKUNA 
#vaccinated 
#AstraZenaca https://t.co/ZpBY9GT1nE",
19/03/2021 11:37,"Got my first dose of #astrazeneca 
#resbakuna 
#healthypilipinas???? 
#savelives https://t.co/MeyFSFWU8O",
26/03/2021 16:32,"I got vaccinated today!! ??

Please please please, get yourself vaccinated lalo na kung may chance. Magtulungan po tayo! 

#ResBakuna #COVID19Vaccination #AstraZeneca https://t.co/Zd9ctFghlU",
23/03/2021 11:24,"first dose done!??
#Resbakuna
#astrazeneca https://t.co/Wqc9rNayyl",
25/03/2021 22:01,I got vaccinated today!! ?? #ResBakuna #AstraZeneca #CovidVaccine https://t.co/aYYZXyl4kM,
20/03/2021 10:51,Thank you Lord the vaccine has arrive. Soon to be vaccinated. #frontliners  #AztraSeneca  #RESBAKUNA,
22/03/2021 21:37,"This pandemic will end soon. ??
We got our Covid19 vaccine! ??

Stay protected! Stay safe! ??

#ResBakuna????
#Sinovac #1stdose https://t.co/WExwsUlXJ5",
26/03/2021 22:49,"Got my first shot today ????
Hoping for the best ??
#RESBAKUNA #astrazenecavaccine https://t.co/19jQun3sJW",
17/03/2021 14:26,????  #vaccinated #RESBAKUNA Thank you G!??❤️ https://t.co/jNh8W1HB2r,
18/03/2021 21:36,"26hrs after vaccination ?? 
✅pain and tenderness  on the site of injection
✅headache 
✅tiredness
✅hungry ??
Took some paracetamol and hoping after 48hrs will feel better. this side effects are normal coz it shows your immune system is working ☺️
#Vaccineswork
#RESBAKUNA",
19/03/2021 18:51,"I got vaccinated! ??

#Resbakuna
#AstraZeneca https://t.co/gmG4NjpXbx",
19/03/2021 17:22,I just got my first Sinovac dose?? #RESBAKUNA #Sinovac https://t.co/OZ94tXMxM3,
19/03/2021 9:52,"Oh yeah..
Got vaccinated
#resbakuna
#Sinovac

Para sa bayan ???????? https://t.co/cTXT4j6ZOM",
13/03/2021 10:43,"Ofcourse, I had doubts. But your girl got her shot! #aztrazeneca #RESBAKUNA https://t.co/HZypLKJVJX",
14/03/2021 17:08,Got my first dose of Covid19 vaccine today. ?? #AstraZeneca #COVID19Vaccination #RESBAKUNA https://t.co/kt7YDJ2dq3,
19/03/2021 22:04,"Vaccinated ??

#Sinovac
#Resbakuna https://t.co/Atdc0lU7CU",
25/03/2021 20:42,"Thank you lord waray side effects
????
#RESBAKUNA
#ASTRAZENECA",
25/03/2021 21:41,"I got my first dose today! 

We are one step closer to beating this pandemic.

If you get a chance to be vaccinated then go for the vaccination.

Vaccines work!

#AstraZenica
#resbakuna https://t.co/fXZqYltGmo",
20/03/2021 10:15,Almost 2days post vaccinated. Masakit parin ulo..baka naman hindi kaya ng biogesic ang AEFI ng vaccine?? #postvaccinated #COVIDー19 #aztrazeneca #RESBAKUNA #pinoynurse #pinoy #nurse #covid,
17/03/2021 22:36,"Yay! 1st dose done????
#resbakuna
#healthfirst
#astrazenecavaccine https://t.co/SioRbsY9eP",
19/03/2021 11:52,"got vaccinated today, although di kita yung Band Aid... but still thankful for the opportunity; avail one when you can!

first dose: March 25, 2021 ✅

#EndCovid 
#RESBAKUNA 
#AstraZeneca https://t.co/k2FwfMkCEN",
16/03/2021 14:14,Just got vaccinated today!! ?????? #Resbakuna #1stdosedone #AstraZeneca #COVID19Vaccination https://t.co/lkNsx0Rn5H,
23/03/2021 19:53,I got vaccinated. ?????? Thank you Lord!! ???? #RESBAKUNA ?? #firstdosedone #AstraZeneka https://t.co/xGOBeJDRDZ,
21/03/2021 18:38,Sakit sa ulo ni astra hehe #RESBAKUNA,
23/03/2021 11:58,"I would 100% recommend getting vaccinated. #AstraZeneca, #Sinovac or kahit anong available na vaccine meron diyan. 

Any form of protection is better than walking around with nothing. ????‍⚕️??

#COVID19Vaccine
#COVID19VaccinePH",
23/03/2021 20:30,"Finally got my first dose of covid-19 vaccine and it was astrazeneca. Any brand of covid-19 vaccine will do also. Pls dont hesitate, vaccinate! Be protected together! ?????? #BIDABakunation #Resbakuna #VaccinesWork #ProtectedTogether https://t.co/VjkCanvNtL",
25/03/2021 19:19,"Inoculation day. ??Finally, after being put off due to contracting the virus, we got our first jab. 
#CovidVaccine #GetVaccinatedNow #ResBakuna https://t.co/U2NZZHvG2v",
23/03/2021 9:50,second dose done check #FullyVaccinated #pfizer,
26/03/2021 16:09,"Got my first dose today????
#Pfizer",
21/03/2021 15:01,"got my first dose ????
#Pfizer",
22/03/2021 18:00,"first Dose check

#Pfizer ??",
16/03/2021 12:16,Finally first dose done #Pfizer,
15/03/2021 20:11,second dose of Pfizer vaccine completed! #CovidVaccine #COVIDVaccination #Pfizer #mmu https://t.co/4CVUEWergr,
21/03/2021 14:11,"ang cute ng band aid!! ????

get your vaccine shots guys!!! ????

#firstDose #Pfizer https://t.co/uWdWm53tbf",
13/03/2021 12:46,first dose #vaccinated #Pfizer https://t.co/Tt1LxSJRi7,
25/03/2021 16:07,"second dose done! ??
#fullyvaxxed 
#Pfizer https://t.co/2SLfTR6bg8",
26/03/2021 18:07,"second dose done heart
#pfizer",
15/03/2021 10:54,"second dose done! Waiting to discharge 
#Pfizer",
15/03/2021 8:53,second dose done!! this girl is now fully vaxxed. ?? #pfizer https://t.co/6K9GdEcGLt,
13/03/2021 18:12,"FULLY VACCINATED 
second DOSE DONE??
#FullyVaccinated 
#Pfizer https://t.co/N4913ogYYk",
13/03/2021 21:41,"Got my first vaccine ????
#Pfizer #GetVaccinated https://t.co/o7g3zoOwR1",
18/03/2021 14:52,first dose brought everything back second dose of #Pfizer knocked out my senses again. All I ask for Christmas is to be normal. Food just isn’t appealing anymore & I feel like a zombie watching people enjoy their food & then there’s me ?? “does it taste really good?”?? #COVID19,
15/03/2021 8:43,"Finally got my second dose of #Pfizer vaccine today. Took a day off from work & now taking things easy as I’m expecting the worst side effects. My arm is also more painful than the first one so if this persists, I won’t be playing & streaming today. #StaySafeStayHealthy",
31/03/2021 14:17,"Got my first dose ,???? #Pfizer #vaccine https://t.co/OlqjyVfnqF",
15/12/2020 21:01,"Done with my first jab ?? Got vaccinated! check?
#Pfizer https://t.co/8M9r1piL3B",
15/12/2020 9:56,I got my first dose vaccine today.?? #Pfizer,
18/12/2020 18:31,"My second dose Vaccination heart??
#pfizer
#bakuna https://t.co/8Y78S6KarT",
20/12/2020 13:18,first dose done #Pfizer ??,
21/12/2020 17:18,Got my first dose of vaccine. ?? #pfizer yarn ??,
14/01/2021 4:03,got my first dose of vaccine ??  #Pfizer,
17/01/2021 9:44,second dose check #pfizer??,
17/01/2021 3:24,"first dose done ??

#vaccinationdonecheck? #pfizer https://t.co/z8RU74J1pS",
07/02/2021 8:13,second dose DONE. #pfizer,
07/02/2021 6:16,Got my first dose???? #Pfizer https://t.co/KgIiqRrXE0,
07/02/2021 16:03,first dose done.. ?? #Pfizer.. https://t.co/E6IlPPQloE,
08/02/2021 3:06,"It's vaccination day! ??heart
#secondDose #Pfizer",
09/02/2021 2:08,"second Dose ??
Fully Vaccinated ??
#PfizerBiontech https://t.co/w6yiymuUF0",
10/02/2021 9:17,"second dose, done!????
#PfizerBioNTech",
10/02/2021 3:42,"first dose of vaccineheart
#Pfizer  laban covid.para balik na ang dating mundo??heart???? https://t.co/9oliO2xz47",
10/02/2021 4:20,Bigat mo sa braso #Pfizer #firstDose,
11/02/2021 13:00,JUSKOOOO SABAY SABAY LAHAT second DOSE PA #FullyVaccinated #Pfizer ??????,
11/02/2021 12:52,"thank you Lord first dose done.
Magpabakuna para lahat protektado.
#Pfizer https://t.co/dEiD04EFd9",
11/02/2021 6:44,#Pfizer second dose done ???? https://t.co/nQpXJw6At4,
11/02/2021 3:44,Will get my second dose next week. ???? #Pfizer #GetVaccinatedNow https://t.co/0haIxHxfqS,
12/02/2021 10:32,"my kuya got his first dose 

#covidvaccineforchildren 
#Pfizer https://t.co/zYABtZ7t81",
12/02/2021 8:23,"first dose done??
#Pfizer #PfizerGang https://t.co/8MaRssu72O",
13/02/2021 3:09,first dose done! #vaccinated #Pfizer ??????heart https://t.co/27NZsMFwv3,
13/02/2021 14:51,"second dose completed! ??#IAmFullyVaccinated
#Pfizer",
14/02/2021 3:11,Malapit na second dose makikita kona talaga si lord neto HAHAHA #pfizer,
14/02/2021 15:16,Hayssst salamat at nakuha ko na first dose ko. #Pfizer,
16/02/2021 0:00,Naepekto na ata yung pang second dose ko na vaccine #Pfizer ramdam ko na,
16/02/2021 4:35,"first Dose Done. 

#GetVaccinated #Pfizer #Resbakuna",
17/02/2021 11:30,"Got my vaccine. ??
#secondDose #PfizerBioNTech #FULLYvaccinated ?? https://t.co/Gi1QrrQvzu",
18/02/2021 7:35,"second dose done! Yeeey! I’m fully Vaccinated! heart
#PfizerBioNTech #CovidVaccine https://t.co/y2jIREcMn1",
18/02/2021 3:18,Grabeee yung epekto. ?? Lagnat agad ?? #seconddose #Pfizer ??,
19/02/2021 13:38,"ResBakuna Kasangga ng Bida
#seconddosedone ??
#PfizerBioNTech ??
#Godisgoodallthetime ??
#AllanEscabusa ??
??????https://t.co/8xvjtqTTkS https://t.co/jnWDASsE9U",
19/02/2021 8:04,"Bakuna ay masakit, ngunit mas masakit magkasakit. 

Kayaaa, ano pang hinihintay mo? Magpa-RESBAKUNA na! 

#firstdosedone?? 
#pfizer??
https://t.co/NCkZh7cwAp",
20/02/2021 5:53,BESTAYYYYY first DOSE DONE!!! PA BAKUNA NA KAYOOO ???? NAKAHINGA NARIN KAHIT PAPANO ahfhsnfjma #firstDoseDone #Pfizer #Astrodome,
21/02/2021 12:24,"grabe side effects ng second dose, tipong mas masakit pa nung iniwan ka niya
#pfizer
#qcprotektado
#seconddose

HAHAHAHHA jkk",
21/02/2021 4:36,Anyone else had AZ for first and second jab then pfizer for booster and constantly feeling sick? #AstraZeneca #Pfizer #COVID19,
22/02/2021 8:39,"#BIDABakunation second dose of #Sinovac   #FullyVaccinated  #getvaccinatedtobeprotected 
???????? https://t.co/k7fD2GWoDZ",
22/02/2021 6:05,WE GOT OURS #f????v????????? #sinovac?? https://t.co/f4NsSPoccS,
22/02/2021 14:16,"first Dose done! ??
Finally! ??

#RESBAKUNA",
22/02/2021 12:30,"stynzian #Sinovac lang ang sakalam. Hahaha

Effective ata masyado skin, ayaw pa tablan, lol, wag naman sana.",
22/02/2021 8:53,Kahit naka two jabs ka na ng #Sinovac parang di ka pa rin nabakunahan. Kaso hindi aaminin ng mga kinabubukulan iyan. Kaya ngayon may booster shot na ang mga Si No Vac - #Moderna ang binibigay. Ang suma tutal niyan ay nabakunahan sila ng 1 jab lang ng Moderna. Kulang pa rin. Sablay.,
22/02/2021 8:43,"Just got vaccinated for my first dose ?? 

#TeamSinovac #vaccinated #Sinovac https://t.co/Z9J7WfyOME",
22/02/2021 8:12,I got my first dose of SINOVAC ??heart #Vaccinated #Sinovac,
22/02/2021 6:02,"Wrong move. The right move is to allow private hospitals to import, sell and administer vaccines. Bakit minomonopolya ang bakuna? Para ang kalahati ng makapasok ay #Sinovac? ?????? DOHgovph FDAPhilippines HouseofRepsPH senatePH https://t.co/wVXRwiFNIu",
22/02/2021 5:55,"oy nagkawala na ang mga case dri sa Digos padayonon nato ni
#Sinovac ????",
22/02/2021 4:37,iamMADolar msderossi Me too though nawalan din ako ng panlasa.?? But still very mild lang ang symptoms.  #Sinovac,
22/02/2021 4:35,second dose done! #sinovac,
22/02/2021 4:29,"Done my First Dose.

#Sinovac https://t.co/3aR1B5JjWA",
22/02/2021 7:31,second and final dose heart #Sinovac https://t.co/8aDYLBt8S6,
22/02/2021 7:22,"Fully vaccinated ????

#fullyvaxxed #sinovac??  Robinson's Galleria Cebu https://t.co/v7QyLH9U4F",
22/02/2021 10:38,"Gapangluya ko

#bakuna
#sinovac",
23/02/2021 9:33,"First Dose Done heart
Thankyou  ate  reginevalcasid
sa paghikayat na magpavaccine  
#Sinovac https://t.co/dmtihy7b3C",
23/02/2021 4:58,"Finally natapos na
#seconddose 
#sinovac https://t.co/umgMG2ZS7s",
23/02/2021 3:24,Got my booster just now. #Moderna https://t.co/NkySkcqsbt,
24/02/2021 12:00,The side effects of second  dose is the worst tbh #AstraZeneca,
24/02/2021 6:31,Going for a second  dose vaccination tomorrow. #resbakuna,
24/02/2021 4:50,"Got my first dose of astra today heart

_wag Naman Sana tayong lagnatin self no?HAHAHA may exam ka next week kaya dapat makisama ka??

#AstraZeneca",
24/02/2021 11:30,"Nagpa vaccine lg ako, mas naging sensitive skin ko. Like what the fuck....
#AstraZeneca ??",
24/02/2021 6:18,"second  dose done check Pero mas sakit ang pag inject kaysa first dose, pero wala koy symptoms na feel dili pariyas sa first nag chill ko ?? #RESBAKUNA #AstraZeneca",
24/02/2021 5:10,"Second Dose done! I've been waiting for ever! ????

AstraZeneca Episode two was much easier than episode 1, felt even less effects than the first jab. ????

#AstraZeneca #GetVaccinated #twoDoseClub https://t.co/ykqBlVDNPY",
24/02/2021 3:26,"Done Vaccine dose two
#AstraZeneca",
24/02/2021 3:14,"second  dosecheck????
#fullyvaccinated
#AstraZeneca https://t.co/DPaPajlfkR",
25/02/2021 5:16,Finally time for second  dose! #AstraZeneca,
25/02/2021 5:13,first dosecheck #vaccinated #AstraZeneca,
25/02/2021 3:18,"valenzuelacity thank God I'm fully vaccinated
#AstraZeneca?? 
#bakundongvalenzulano 
God is good all the time ??????
Salamat PO sa ating butihing mayor rex_gatchalian ?????? https://t.co/TLwGcGG8F4",
25/02/2021 10:00,"Done for first dose vaccine ??
#AstraZeneca check",
26/02/2021 10:02,"Just took the second  Covid Jab by #AstraZeneca through #MOH. My body has not felt like that in a long time. There's confusion, anxiety and other feelings I cannot describe. And not my body feels heavy and hot.",
25/02/2021 13:21,Fully vaccinated #second dose #vaccinated #AstraZeneca #COVID19 https://t.co/u9T8Df7A6s,
26/02/2021 2:45,"got my first shot today. side effect body itchiness... but i already took antihistamines so i hope it goes away soon..

#CovidVaccine #AstraZeneca",
27/02/2021 4:13,"My first & second  dose vaccine
#Imfullyvaccinated
#AstraZeneca https://t.co/jbZKBEl0UV",
27/02/2021 4:00,"first dose done check
#AstraZeneca grabe pala side effect ??
Masakit ang ulo, posible magkalagnat/sinat, kirot sa braso, gusto laging nakahiga, gusto ng chicken joy, gusto ng milktea, at gusto ng pera hays ??",
27/02/2021 3:57,"first dose today. Ackkk. sakit ulo ko ????

#AstraZeneca",
26/02/2021 20:36,"Sa mga Filo Engenes na edad 1two-17 years old at hindi pa bakunado, magpabakuna na kayo ng kahit anong brand na available (Pfizer or Moderna) sa pinakamalapit niyong vaccination site ?? #VacctwoSchool #Resbakuna #QCProtekTODO

P.S. Fully vaccinated po ako ng AstraZeneca ??",
26/02/2021 12:28,fully vaccinated #AstraZeneca https://t.co/viHI7QmyDx,
05/03/2021 2:30,"Fight! Fight! Fight!

#AstraZeneca 
#RESBAKUNA https://t.co/3zZAO4RJHF",
28/02/2021 8:54,"first dose of Astrazenca done.
#resbakuna 
#AstraZeneca https://t.co/pPAdbDvV1P",
28/02/2021 8:53,"Done second  dose of vaccine
#AstraZeneca https://t.co/WnmxUK498E",
28/02/2021 8:53,"second  dose done. 

#AstraZeneca",
28/02/2021 8:39,"Ayoko sayo pero ikaw ang napatapat sakin??di ko alam kung anong magiging epekto mo sakin??
#first dose
#astrazeneca",
28/02/2021 8:08,"Gud JAB! 
Yey! Pinayagan nq ni ob..??
FullyVaccinated  two1 weeks
#AstraZeneca https://t.co/UMuIJv657B",
28/02/2021 5:45,"Ouccchhh sakit mo naman.... 

#second Dose
#FullyVaccinated 
#AstraZeneca https://t.co/8RYiKP008W",
28/02/2021 4:36,"Sa wakas magpapa vaccine na ako.
#firstdose #AstraZeneca",
28/02/2021 4:18,#AstraZeneca is without a doubt the best vaccine. https://t.co/9vbftwoTcRgL,
28/02/2021 4:16,"first Dose Of Astrazeneca, Check!
Fully Vaccinated, Soon. #JustGotVaccinated #BidaBakuna #Resbakuna https://t.co/JHsd8aHx04",
28/02/2021 3:31,thanks god I just got my second dose of vaccine today heart finally i am fully vaccinated  pfizer fully vaccinated get vaccinated to be protected resbakuna https://t.co/twD6i9xOJN,
28/02/2021 2:22,boost your immune system go for a booster sinovac homologous booster https://t.co/RJkeRsrwQa,
03/03/2021 7:17,bago matapos ang week two smile padin kahit nilalagnat at kumikirot and kalamnan booster astrazeneca https://t.co/JrHZKJcgtb,
02/03/2021 12:57,fuck the omicron variant  get vaccinated now  mandatory vaccination covid testing  sarscov2  boosters for all  booster shots  covid19  maskup moderna phizer https://tco/mhnsdyezys,
02/03/2021 12:56,efort sa lahat ng parte ng katawan bakitt ba pero congrats isa ka sa mga taong mawawala sa taong 2023 farewell in advance pfizer,
02/03/2021 12:55,unang tusok ng pfizer first dose pfizer https://tco/eltjwwk2pd,
02/03/2021 4:47,Just got vaccinated. ???? #CovidVaccine #PfizerBioNTech,
28/02/2021 23:16,"hypocrisy is real ??

#kickvacc lang si #sinovac ?? https://t.co/3aiT6g7ty4",
28/02/2021 23:12,s/p 2nd dose ?????? #pfizerbiontech #coronavaccine https://t.co/ZAx6ekSmj4,
01/03/2021 11:37,"Just met a high official in DOH!!
Even those bigots don’t trust #Sinovac. He is flying to Japan with Family to have #CHINAVIRUS vaccinations",
01/03/2021 12:03,"Whether this circus likes it or not. My family will only get jabbed from vaccines of #Moderna, #Pfizer,… https://t.co/9UvnCH29P4",
01/03/2021 11:55,"Thank You, Lord. ????

50% efficacy is better than 0% efficacy.
#Sinovac https://t.co/utQTtaLzPC",
01/03/2021 11:32,"And THIS is the reason why this SINOVAC ""low-efficacy"" Vaccine will not even come near my family.

#Sinovac… https://t.co/eG0Ox271Tp",
01/03/2021 10:55,Any vaccine is better than no vaccine! #Sinovac #February2021 https://t.co/sgThaBmQzp,
01/03/2021 8:31,"So far, normal rxns to #Sinovac. https://t.co/GrDZFTe9dO",
01/03/2021 7:46,"VMMC staff get dizzy, rashes after taking Sinovac shot 

#sideeffects 
#adchoicetvnews 
#sinovac https://t.co/iErqRZLszg",
